Date,Open,High,Low,Close,Volume,Adj Close
2011-02-11,64.08,64.97,64.08,64.73,8951600,61.10
2011-02-14,64.81,64.87,64.35,64.54,7093800,60.92
2011-02-15,64.70,64.70,63.67,63.92,11785000,60.33
2011-02-16,64.10,64.11,63.70,63.76,9851200,60.18
2011-02-17,63.58,64.21,63.45,64.00,7364600,60.41
2011-02-18,64.14,64.38,63.93,64.30,9093700,60.69
2011-02-22,63.73,64.37,63.62,64.07,9437500,60.48
2011-02-23,64.01,64.40,63.90,64.15,11711100,60.55
2011-02-24,64.32,64.39,62.83,63.05,15218000,59.51
2011-02-25,62.96,63.11,62.53,62.84,11370400,59.31
2011-02-28,62.80,63.24,62.62,63.05,11558200,59.51
2011-03-01,63.43,63.65,62.65,62.74,12134200,59.22
2011-03-02,62.60,62.84,62.32,62.41,10020700,58.91
2011-03-03,62.70,62.95,62.11,62.55,14193800,59.04
2011-03-04,62.51,62.73,61.56,62.03,11875900,58.55
2011-03-07,62.00,62.13,61.47,61.71,11300700,58.25
2011-03-08,61.75,62.25,61.73,62.05,10944000,58.57
2011-03-09,62.09,62.30,61.75,62.00,8781500,58.52
2011-03-10,61.72,61.92,61.21,61.49,12106800,58.04
2011-03-11,61.20,61.70,61.12,61.49,9586700,58.04
2011-03-14,61.04,61.39,60.79,61.35,9135600,57.91
2011-03-15,60.62,60.86,60.31,60.66,13092400,57.26
2011-03-16,60.48,60.51,59.70,59.73,16378600,56.38
2011-03-17,60.70,60.70,60.00,60.43,10646900,57.04
2011-03-18,60.92,61.07,60.12,60.60,17016800,57.20
2011-03-21,60.96,61.52,60.80,61.30,9602500,57.86
2011-03-22,61.05,61.42,60.88,60.93,7772900,57.51
2011-03-23,60.84,61.09,60.54,60.91,7998200,57.49
2011-03-24,61.23,61.28,60.75,61.14,8197900,57.71
2011-03-25,61.18,61.38,60.71,60.88,7757900,57.46
2011-03-28,61.08,61.34,60.61,60.66,8381500,57.26
2011-03-29,60.61,61.42,60.61,61.28,7684300,57.84
2011-03-30,61.46,61.97,61.38,61.97,7552100,58.49
2011-03-31,61.76,62.00,61.59,61.60,11569500,58.14
2011-04-01,61.88,62.30,61.74,62.08,8243700,58.60
2011-04-04,62.17,62.33,61.93,62.26,6438000,58.77
2011-04-05,62.02,62.26,61.60,61.67,9105800,58.21
2011-04-06,61.88,61.94,61.54,61.76,8249600,58.30
2011-04-07,61.62,62.15,61.47,62.13,7692800,58.64
2011-04-08,62.20,62.23,61.63,61.90,7271400,58.43
2011-04-11,62.02,62.50,61.90,62.19,7649500,58.70
2011-04-12,62.03,62.99,62.00,62.89,11415700,59.36
2011-04-13,62.84,63.07,62.72,62.99,10414900,59.46
2011-04-14,62.76,63.49,62.76,63.30,10027100,59.75
2011-04-15,63.46,64.21,63.09,64.18,12378300,60.58
2011-04-18,63.67,64.15,63.56,64.00,11323800,60.41
2011-04-19,64.22,64.32,63.56,63.86,9284200,60.28
2011-04-20,64.26,64.34,63.56,63.72,8844700,60.15
2011-04-21,63.61,63.75,63.00,63.27,10600800,59.72
2011-04-25,63.08,63.39,62.60,63.37,7369600,59.82
2011-04-26,63.45,64.00,63.28,63.83,9500000,60.25
2011-04-27,63.64,64.16,63.56,64.02,9896600,60.93
2011-04-28,63.24,64.59,62.93,64.50,13366000,61.39
2011-04-29,64.58,65.10,64.41,64.90,13357700,61.77
2011-05-02,65.24,65.45,65.00,65.18,8909000,62.03
2011-05-03,65.26,65.79,65.16,65.71,9924100,62.54
2011-05-04,65.70,66.50,65.58,66.47,14236900,63.26
2011-05-05,66.08,66.39,65.63,65.88,10812500,62.70
2011-05-06,66.21,66.34,65.04,65.27,11125800,62.12
2011-05-09,64.93,65.39,64.86,65.14,8698800,62.00
2011-05-10,65.29,65.89,65.25,65.73,8076200,62.56
2011-05-11,65.79,66.12,65.65,65.92,9176300,62.74
2011-05-12,66.03,66.99,65.82,66.84,11100000,63.61
2011-05-13,66.67,67.31,66.55,66.86,12601200,63.63
2011-05-16,66.66,67.30,66.51,66.94,9880600,63.71
2011-05-17,66.64,67.72,66.64,67.42,12185600,64.17
2011-05-18,67.40,67.50,66.97,67.38,8870300,64.13
2011-05-19,67.29,67.46,66.90,67.46,7425400,64.20
2011-05-20,67.42,67.60,67.18,67.36,9361500,64.11
2011-05-23,66.88,67.23,66.71,67.05,9406300,63.81
2011-05-24,66.98,67.25,66.80,67.01,7105200,63.78
2011-05-25,66.38,66.83,65.90,66.38,11639200,63.18
2011-05-26,66.19,66.30,65.76,66.19,8946700,63.00
2011-05-27,66.04,66.72,66.01,66.20,7973400,63.00
2011-05-31,66.33,67.00,66.33,67.00,10603900,63.77
2011-06-01,66.96,66.99,66.34,66.40,9579500,63.19
2011-06-02,66.46,66.50,65.66,66.01,8540400,62.82
2011-06-03,65.56,65.82,65.25,65.43,8579100,62.27
2011-06-06,65.36,65.64,65.21,65.50,7668800,62.34
2011-06-07,65.46,65.54,65.01,65.06,8892500,61.92
2011-06-08,65.04,65.05,64.69,64.85,11292100,61.72
2011-06-09,65.03,65.45,64.86,65.01,10219500,61.87
2011-06-10,64.92,65.05,64.65,64.70,10509000,61.58
2011-06-13,64.77,65.18,64.51,64.77,8873200,61.64
2011-06-14,65.03,65.22,64.66,64.76,7240100,61.63
2011-06-15,64.51,64.52,63.33,63.76,11790300,60.68
2011-06-16,63.87,64.33,63.50,64.26,8894300,61.16
2011-06-17,64.65,65.12,64.53,64.69,10057200,61.57
2011-06-20,64.51,65.29,64.51,65.09,5911700,61.95
2011-06-21,65.24,65.24,64.16,64.22,11024200,61.12
2011-06-22,64.08,64.43,63.87,64.06,9107100,60.97
2011-06-23,63.73,63.73,62.80,63.46,11693900,60.40
2011-06-24,63.45,63.50,62.44,62.59,15278300,59.57
2011-06-27,62.76,63.25,62.63,62.82,6705500,59.79
2011-06-28,63.11,63.34,62.53,62.72,8551500,59.69
2011-06-29,62.87,62.90,62.36,62.55,11386200,59.53
2011-06-30,62.73,63.65,62.58,63.57,11807400,60.50
2011-07-01,63.47,64.44,63.34,64.27,9700500,61.17
2011-07-05,64.10,64.50,63.95,64.26,9224100,61.16
2011-07-06,64.53,64.94,64.34,64.70,9334700,61.58
2011-07-07,64.98,65.14,64.72,64.95,8973600,61.81
2011-07-08,65.04,65.11,64.53,64.93,9227800,61.80
2011-07-11,64.29,64.74,64.26,64.72,9206700,61.60
2011-07-12,64.48,65.06,64.39,64.53,11583700,61.42
2011-07-13,64.84,65.02,64.49,64.64,9154200,61.52
2011-07-14,64.55,64.80,64.36,64.60,13269400,61.48
2011-07-15,64.68,64.85,64.33,64.83,20588800,61.70
2011-07-18,64.69,64.79,64.28,64.55,13343700,61.43
2011-07-19,64.60,64.79,64.32,64.61,8393800,61.49
2011-07-20,64.26,64.44,64.04,64.20,13089600,61.60
2011-07-21,64.35,64.85,64.24,64.49,8564400,61.88
2011-07-22,64.46,64.74,64.14,64.25,6047200,61.65
2011-07-25,63.96,63.98,63.22,63.31,8801200,60.75
2011-07-26,63.47,63.70,63.08,63.09,8715200,60.54
2011-07-27,63.03,63.12,62.15,62.20,11165200,59.68
2011-07-28,62.16,62.43,61.85,61.92,7535600,59.41
2011-07-29,61.68,62.18,61.49,61.49,10380300,59.00
2011-08-01,62.16,62.31,61.00,61.43,10103800,58.94
2011-08-02,61.13,61.35,60.75,60.87,9609000,58.41
2011-08-03,60.76,60.99,60.49,60.73,13107900,58.27
2011-08-04,60.37,61.00,59.50,59.58,17790100,57.17
2011-08-05,61.06,61.40,59.32,60.59,23699300,58.14
2011-08-08,60.12,61.35,59.24,59.29,30994600,56.89
2011-08-09,60.52,60.90,57.56,60.22,31875700,57.78
2011-08-10,59.97,60.09,58.31,58.51,23417700,56.14
2011-08-11,58.72,61.09,58.61,60.45,18713900,58.00
2011-08-12,60.78,61.72,60.59,61.14,13520700,58.67
2011-08-15,61.87,61.96,61.06,61.88,12111500,59.38
2011-08-16,61.47,61.87,61.17,61.62,9420600,59.13
2011-08-17,61.78,62.12,61.25,61.67,7973100,59.17
2011-08-18,60.82,61.27,60.05,60.86,17846200,58.40
2011-08-19,60.51,61.51,60.23,60.96,16297700,58.49
2011-08-22,61.74,61.91,61.45,61.71,12676600,59.21
2011-08-23,61.95,63.22,61.76,63.02,15222400,60.47
2011-08-24,62.72,63.38,62.38,63.31,8417200,60.75
2011-08-25,63.25,63.47,62.20,62.53,15063000,60.00
2011-08-26,62.24,62.65,61.17,62.57,10374200,60.04
2011-08-29,62.78,63.29,62.78,63.09,9147700,60.54
2011-08-30,63.09,63.89,62.89,63.50,9181100,60.93
2011-08-31,63.46,63.95,63.39,63.68,8972600,61.10
2011-09-01,63.62,64.25,63.19,63.26,8871400,60.70
2011-09-02,62.80,63.07,62.41,62.55,8817300,60.02
2011-09-06,61.18,62.55,61.10,62.38,11458200,59.86
2011-09-07,62.75,63.05,62.62,62.72,8874900,60.18
2011-09-08,62.59,63.83,62.39,62.91,11124300,60.36
2011-09-09,62.41,62.51,61.57,61.84,12286400,59.34
2011-09-12,61.25,61.92,61.00,61.83,9865500,59.33
2011-09-13,61.77,62.10,61.17,61.94,8329200,59.43
2011-09-14,62.12,62.95,61.53,62.34,11547700,59.82
2011-09-15,62.45,62.78,62.10,62.78,9161300,60.24
2011-09-16,63.22,64.70,63.01,64.33,24690100,61.73
2011-09-19,63.64,64.10,63.52,63.81,11022700,61.23
2011-09-20,63.85,64.68,63.48,64.08,8215800,61.49
2011-09-21,64.37,64.46,62.96,63.02,9649100,60.47
2011-09-22,61.58,61.91,60.30,61.17,17381200,58.69
2011-09-23,60.94,61.27,60.40,61.25,9122500,58.77
2011-09-26,61.67,62.79,61.63,62.54,13364100,60.01
2011-09-27,63.08,63.98,62.76,63.26,10732400,60.70
2011-09-28,63.36,63.88,62.57,62.73,9031800,60.19
2011-09-29,63.54,64.05,62.99,63.70,9798600,61.12
2011-09-30,63.40,64.40,63.17,63.18,11358100,60.62
2011-10-03,63.69,64.22,62.75,62.84,12323800,60.30
2011-10-04,62.30,63.49,61.78,63.37,12800000,60.81
2011-10-05,63.25,63.64,62.79,63.34,12023100,60.78
2011-10-06,63.06,63.66,62.63,63.61,8691600,61.04
2011-10-07,63.97,64.40,63.65,63.91,8902000,61.32
2011-10-10,64.37,64.82,64.13,64.80,6663600,62.18
2011-10-11,64.24,64.84,64.24,64.57,5705600,61.96
2011-10-12,64.72,65.34,64.54,64.89,10206200,62.26
2011-10-13,64.51,64.80,63.97,64.65,7305200,62.03
