Date,Open,High,Low,Close,Volume,Adj Close
2011-04-20,27.90,28.14,27.62,28.06,130200,28.06
2011-04-21,28.33,28.50,28.15,28.17,225100,28.17
2011-04-25,28.05,28.06,27.54,27.58,138900,27.58
2011-04-26,27.58,27.83,27.24,27.50,99600,27.50
2011-04-27,27.58,27.81,26.83,27.58,182000,27.58
2011-04-28,27.51,27.61,27.09,27.31,105000,27.31
2011-04-29,27.32,27.74,27.10,27.19,94000,27.19
2011-05-02,27.23,27.39,27.01,27.32,145000,27.32
2011-05-03,27.12,27.38,26.95,27.16,185000,27.16
2011-05-04,27.17,27.61,26.78,27.44,84600,27.44
2011-05-05,27.29,28.00,27.00,27.59,99900,27.59
2011-05-06,27.94,28.37,27.45,27.52,133000,27.52
2011-05-09,27.43,27.93,27.33,27.64,63000,27.64
2011-05-10,27.76,28.44,26.80,28.15,68600,28.15
2011-05-11,28.15,29.42,28.15,29.35,196000,29.35
2011-05-12,29.25,29.76,28.52,28.71,189400,28.71
2011-05-13,28.82,28.82,28.28,28.38,87000,28.38
2011-05-16,28.26,28.65,27.86,28.23,126300,28.23
2011-05-17,28.22,28.52,27.75,28.43,130900,28.43
2011-05-18,28.40,28.85,28.15,28.56,203300,28.56
2011-05-19,28.63,28.67,28.11,28.52,288200,28.52
2011-05-20,34.47,35.75,33.70,35.08,2275400,35.08
2011-05-23,34.50,36.37,34.34,35.78,769700,35.78
2011-05-24,35.70,35.93,34.53,35.08,634900,35.08
2011-05-25,34.98,35.40,34.67,34.76,494400,34.76
2011-05-26,34.66,37.42,34.51,37.24,618400,37.24
2011-05-27,37.36,37.86,36.92,37.62,311000,37.62
2011-05-31,37.90,38.58,36.50,36.70,658600,36.70
2011-06-01,37.07,38.45,36.81,37.88,659800,37.88
2011-06-02,37.71,37.86,36.06,36.32,368400,36.32
2011-06-03,36.00,37.12,35.60,36.16,287000,36.16
2011-06-06,36.04,36.43,35.66,35.69,312000,35.69
2011-06-07,35.82,36.20,35.51,35.51,246900,35.51
2011-06-08,35.45,35.79,35.07,35.40,197700,35.40
2011-06-09,35.50,35.53,35.00,35.03,161400,35.03
2011-06-10,35.02,35.03,33.98,34.29,363700,34.29
2011-06-13,33.53,34.51,33.05,33.53,960500,33.53
2011-06-14,33.70,34.52,33.68,34.19,437700,34.19
2011-06-15,34.01,34.35,33.53,33.96,329300,33.96
2011-06-16,34.00,34.30,33.54,33.90,186800,33.90
2011-06-17,34.09,34.31,33.56,33.60,312400,33.60
2011-06-20,33.44,33.89,33.33,33.71,211500,33.71
2011-06-21,33.77,34.93,33.60,34.70,301100,34.70
2011-06-22,34.44,35.27,33.97,34.77,227300,34.77
2011-06-23,34.34,34.75,33.62,34.02,323300,34.02
2011-06-24,34.07,34.95,34.06,34.71,913400,34.71
2011-06-27,34.55,35.11,34.34,34.87,149000,34.87
2011-06-28,34.94,37.07,34.64,36.24,363200,36.24
2011-06-29,36.00,37.45,35.20,36.56,423400,36.56
2011-06-30,36.82,37.37,36.04,36.38,425800,36.38
2011-07-01,36.19,37.17,36.06,37.06,337200,37.06
2011-07-05,36.90,37.91,36.38,37.38,225300,37.38
2011-07-06,37.29,38.17,36.84,37.33,205600,37.33
2011-07-07,37.52,38.46,37.51,37.96,150700,37.96
2011-07-08,37.57,37.57,36.84,37.34,159200,37.34
2011-07-11,37.05,37.36,36.19,36.63,234300,36.63
2011-07-12,36.57,37.56,36.10,37.06,175400,37.06
2011-07-13,37.32,37.98,36.97,37.65,142800,37.65
2011-07-14,37.71,38.12,36.16,36.23,154600,36.23
2011-07-15,36.41,37.11,36.05,37.07,189900,37.07
2011-07-18,36.79,37.50,36.69,36.80,197500,36.80
2011-07-19,37.04,37.67,36.82,37.46,105600,37.46
2011-07-20,37.50,37.61,37.03,37.46,132900,37.46
2011-07-21,37.38,39.32,36.91,37.94,505300,37.94
2011-07-22,37.87,37.90,37.27,37.57,236700,37.57
2011-07-25,37.13,37.30,35.66,36.64,470700,36.64
2011-07-26,36.83,37.28,36.69,37.11,244100,37.11
2011-07-27,36.78,36.78,35.04,35.13,307900,35.13
2011-07-28,35.20,35.79,34.80,34.86,146600,34.86
2011-07-29,34.60,34.79,34.22,34.42,173900,34.42
2011-08-01,34.85,35.11,34.45,34.87,152400,34.87
2011-08-02,34.81,34.86,32.29,32.29,392000,32.29
2011-08-03,32.39,33.75,32.03,33.31,171000,33.31
2011-08-04,32.97,32.97,32.15,32.20,211300,32.20
2011-08-05,32.54,33.80,31.62,32.81,322600,32.81
2011-08-08,32.05,33.43,29.49,29.70,564100,29.70
2011-08-09,30.01,32.61,29.82,32.57,454400,32.57
2011-08-10,31.88,32.64,31.33,31.50,241000,31.50
2011-08-11,31.63,34.09,31.44,33.85,370100,33.85
2011-08-12,37.59,37.59,33.50,35.35,736400,35.35
2011-08-15,35.48,35.69,34.41,35.02,318100,35.02
2011-08-16,34.64,35.05,32.25,32.74,545300,32.74
2011-08-17,32.78,33.16,30.91,31.28,570600,31.28
2011-08-18,30.59,30.65,29.14,29.36,462400,29.36
2011-08-19,28.88,30.58,28.63,29.09,367500,29.09
2011-08-22,30.02,30.32,28.89,28.94,542100,28.94
2011-08-23,29.06,30.62,28.67,30.55,425800,30.55
2011-08-24,30.38,31.07,29.80,30.62,303700,30.62
2011-08-25,30.80,31.11,29.70,29.81,294500,29.81
2011-08-26,29.56,30.46,29.42,29.88,240600,29.88
2011-08-29,30.18,31.79,30.18,31.76,192600,31.76
2011-08-30,31.59,32.27,31.08,31.96,376200,31.96
2011-08-31,32.27,32.60,30.82,31.20,207600,31.20
2011-09-01,31.29,32.29,30.86,31.02,209200,31.02
2011-09-02,30.44,31.25,30.15,30.46,147000,30.46
2011-09-06,29.53,30.51,29.36,30.44,238600,30.44
2011-09-07,30.74,30.74,29.53,29.94,245700,29.94
2011-09-08,29.83,30.16,28.85,29.09,188000,29.09
2011-09-09,29.02,29.42,28.29,28.62,223100,28.62
2011-09-12,28.21,28.36,27.50,28.15,279300,28.15
2011-09-13,28.13,28.80,27.91,28.36,263300,28.36
2011-09-14,28.71,28.72,26.96,27.39,835900,27.39
2011-09-15,27.67,27.89,26.92,27.44,616400,27.44
2011-09-16,27.22,27.40,26.33,26.79,888100,26.79
2011-09-19,26.29,27.56,26.07,27.36,345900,27.36
2011-09-20,27.49,28.17,25.79,25.80,281400,25.80
2011-09-21,25.74,26.43,24.95,25.01,291700,25.01
2011-09-22,24.37,24.98,23.72,24.13,417200,24.13
2011-09-23,24.07,25.24,23.81,25.17,277600,25.17
2011-09-26,25.24,25.46,24.27,25.38,207000,25.38
2011-09-27,25.87,27.26,25.46,25.82,391500,25.82
2011-09-28,25.70,25.75,24.59,24.67,254900,24.67
2011-09-29,25.15,25.40,23.58,24.29,218300,24.29
2011-09-30,23.97,25.01,23.89,24.09,211500,24.09
2011-10-03,23.83,24.29,22.33,22.44,257300,22.44
2011-10-04,22.25,22.59,21.68,22.53,384500,22.53
2011-10-05,22.62,22.96,22.33,22.84,350200,22.84
2011-10-06,22.72,23.16,22.60,22.90,220300,22.90
2011-10-07,22.95,22.95,22.16,22.41,218500,22.41
2011-10-10,22.77,23.10,22.60,22.79,219800,22.79
2011-10-11,22.68,23.81,22.67,23.73,170700,23.73
2011-10-12,23.61,24.22,23.07,23.99,198300,23.99
2011-10-13,23.83,23.98,23.55,23.75,257600,23.75
2011-10-14,24.19,24.46,23.66,23.91,200700,23.91
2011-10-17,23.57,23.92,23.27,23.47,146900,23.47
2011-10-18,23.53,24.38,23.09,24.19,159200,24.19
2011-10-19,24.19,25.12,23.80,24.11,253600,24.11
2011-10-20,24.00,24.00,23.22,23.53,138000,23.53
2011-10-21,23.97,24.47,23.86,24.38,132200,24.38
2011-10-24,24.46,25.47,24.30,25.21,150700,25.21
2011-10-25,25.05,25.20,24.39,24.56,106900,24.56
2011-10-26,24.99,25.32,24.50,24.93,262600,24.93
2011-10-27,25.53,26.35,24.88,25.93,226700,25.93
2011-10-28,25.85,26.25,25.60,25.98,120100,25.98
2011-10-31,25.64,25.84,25.04,25.07,113900,25.07
2011-11-01,24.09,24.88,23.92,24.01,169800,24.01
2011-11-02,24.25,24.55,23.78,24.12,158600,24.12
2011-11-03,24.36,25.07,22.88,24.98,505700,24.98
2011-11-04,24.58,27.35,24.58,26.57,497200,26.57
2011-11-07,26.86,26.90,25.60,26.85,227600,26.85
2011-11-08,27.51,27.51,25.41,26.37,204300,26.37
2011-11-09,25.80,26.49,25.58,25.60,260500,25.60
2011-11-10,26.25,26.85,26.07,26.54,546400,26.54
2011-11-11,26.83,27.75,26.66,27.61,200400,27.61
2011-11-14,27.51,27.51,27.12,27.40,317600,27.40
2011-11-15,27.32,28.29,27.12,27.81,203100,27.81
2011-11-16,27.61,27.76,27.37,27.55,179700,27.55
2011-11-17,27.38,27.38,26.13,26.26,296300,26.26
2011-11-18,26.33,26.79,26.01,26.59,152500,26.59
2011-11-21,26.26,26.26,25.30,26.17,189500,26.17
2011-11-22,26.12,26.41,25.76,26.10,118000,26.10
2011-11-23,25.85,25.85,25.04,25.05,123400,25.05
2011-11-25,25.01,25.33,24.21,24.22,58500,24.22
2011-11-28,24.58,25.00,24.12,24.70,319700,24.70
2011-11-29,25.01,25.19,24.68,24.75,322700,24.75
2011-11-30,25.44,26.75,25.44,26.58,311900,26.58
2011-12-01,26.35,27.36,26.23,27.15,249200,27.15
2011-12-02,27.56,28.40,26.91,28.26,212300,28.26
2011-12-05,28.61,28.74,27.59,27.88,244500,27.88
2011-12-06,27.75,28.18,27.61,27.91,127600,27.91
2011-12-07,27.66,28.31,27.24,28.23,128100,28.23
2011-12-08,27.86,28.30,27.86,27.99,198400,27.99
2011-12-09,28.12,28.80,28.05,28.59,106400,28.59
2011-12-12,28.14,28.39,27.63,28.29,193600,28.29
2011-12-13,28.41,28.66,27.76,27.89,200900,27.89
2011-12-14,27.57,27.96,27.22,27.75,212700,27.75
2011-12-15,28.15,28.36,27.78,28.03,101100,28.03
2011-12-16,28.34,28.79,27.90,28.15,223700,28.15
2011-12-19,28.40,28.58,27.74,27.82,121900,27.82
2011-12-20,28.43,28.79,27.13,28.68,109900,28.68
2011-12-21,28.60,29.59,28.31,29.38,150500,29.38
2011-12-22,29.31,29.31,28.05,28.52,169400,28.52
2011-12-23,28.67,29.27,28.34,28.95,60700,28.95
2011-12-27,28.85,28.94,28.50,28.70,61500,28.70
2011-12-28,28.70,28.77,28.23,28.43,97000,28.43
2011-12-29,28.65,28.74,28.32,28.54,53800,28.54
2011-12-30,28.49,28.62,27.69,27.70,111100,27.70
2012-01-03,28.48,28.50,27.61,27.83,148200,27.83
2012-01-04,27.71,28.37,27.40,28.36,114500,28.36
2012-01-05,28.16,29.08,27.36,28.70,228300,28.70
2012-01-06,28.73,29.08,28.23,28.61,118000,28.61
2012-01-09,28.79,30.15,28.74,29.66,166800,29.66
2012-01-10,30.08,30.08,28.94,29.03,87900,29.03
2012-01-11,28.78,29.33,28.78,29.25,92900,29.25
2012-01-12,29.22,29.49,29.17,29.24,141000,29.24
2012-01-13,28.92,30.99,28.92,30.64,278000,30.64
2012-01-17,30.85,30.93,29.79,29.90,139500,29.90
2012-01-18,29.90,30.87,29.74,30.78,112800,30.78
2012-01-19,30.77,30.95,29.96,30.25,87700,30.25
2012-01-20,30.15,31.00,30.13,30.77,192200,30.77
2012-01-23,30.71,31.45,30.69,30.83,132800,30.83
2012-01-24,30.73,31.41,30.57,31.13,98300,31.13
2012-01-25,31.19,31.75,30.82,31.19,102300,31.19
2012-01-26,31.27,31.38,30.89,31.02,118000,31.02
2012-01-27,30.88,31.59,30.77,31.50,160700,31.50
2012-01-30,31.16,31.16,30.69,30.96,129500,30.96
2012-01-31,31.08,31.08,30.57,30.71,101600,30.71
2012-02-01,31.01,31.92,30.53,31.86,237000,31.86
2012-02-02,31.86,32.31,31.32,32.15,256400,32.15
2012-02-03,32.57,32.84,32.40,32.61,119700,32.61
2012-02-06,32.65,32.76,32.10,32.20,64000,32.20
2012-02-07,32.17,32.86,32.10,32.62,66500,32.62
2012-02-08,32.58,33.36,32.28,33.21,121000,33.21
2012-02-09,33.29,33.84,33.03,33.76,168600,33.76
2012-02-10,33.32,34.10,32.91,33.42,133200,33.42
2012-02-13,33.71,33.93,33.26,33.38,99700,33.38
2012-02-14,33.31,33.33,32.53,32.85,187800,32.85
2012-02-15,32.93,33.84,32.63,33.18,168700,33.18
2012-02-16,34.20,34.50,31.14,33.18,689600,33.18
2012-02-17,33.39,35.06,33.33,34.99,282600,34.99
2012-02-21,35.63,36.18,35.01,35.46,402700,35.46
2012-02-22,35.32,35.46,34.73,34.77,173100,34.77
2012-02-23,34.69,35.12,34.50,34.67,325900,34.67
2012-02-24,34.70,35.20,34.35,34.36,266000,34.36
2012-02-27,34.31,34.94,34.20,34.28,297500,34.28
2012-02-28,34.50,34.90,34.12,34.62,257700,34.62
2012-02-29,34.65,34.86,34.24,34.41,187600,34.41
2012-03-01,34.57,35.40,34.40,34.41,258300,34.41
2012-03-02,34.39,35.03,34.36,34.86,212700,34.86
2012-03-05,34.70,35.11,34.51,34.93,235700,34.93
2012-03-06,34.49,34.65,33.70,33.82,162900,33.82
2012-03-07,33.95,34.68,33.54,34.55,134500,34.55
2012-03-08,34.68,35.16,34.42,34.72,201700,34.72
2012-03-09,34.67,35.25,34.50,35.14,216800,35.14
2012-03-12,35.21,35.27,34.79,34.84,100700,34.84
2012-03-13,35.15,36.08,34.71,35.78,284600,35.78
2012-03-14,35.77,37.00,35.69,36.49,298500,36.49
2012-03-15,36.40,37.51,36.17,37.26,337400,37.26
2012-03-16,37.36,37.60,36.88,37.00,229600,37.00
2012-03-19,36.84,37.98,36.54,37.81,252300,37.81
2012-03-20,37.47,37.47,36.80,37.00,214200,37.00
2012-03-21,36.99,37.41,36.88,37.02,122100,37.02
2012-03-22,36.67,36.96,36.50,36.77,115400,36.77
2012-03-23,36.61,36.61,35.90,36.54,141800,36.54
2012-03-26,36.84,37.62,36.55,37.56,98800,37.56
2012-03-27,37.43,37.50,37.02,37.11,124800,37.11
2012-03-28,37.35,37.80,37.08,37.77,263800,37.77
2012-03-29,37.43,37.77,37.19,37.67,133200,37.67
2012-03-30,37.93,37.95,36.66,37.19,282800,37.19
2012-04-02,37.05,37.74,36.77,37.33,242700,37.33
2012-04-03,37.28,37.46,36.85,37.09,307600,37.09
2012-04-04,36.74,36.74,35.66,36.21,295900,36.21
2012-04-05,36.12,36.21,35.69,36.01,292600,36.01
2012-04-09,35.53,35.81,34.72,35.55,257200,35.55
2012-04-10,35.54,35.54,34.16,34.36,280800,34.36
2012-04-11,34.81,35.49,34.70,35.27,269100,35.27
2012-04-12,35.25,36.12,34.91,35.93,135700,35.93
2012-04-13,35.75,36.07,35.50,35.63,92300,35.63
2012-04-16,35.87,35.87,34.91,35.01,154700,35.01
2012-04-17,35.23,35.45,34.86,34.87,152700,34.87
2012-04-18,34.66,34.98,34.40,34.56,110400,34.56
2012-04-19,34.64,34.94,34.00,34.17,127500,34.17
2012-04-20,34.65,35.60,34.36,35.37,221000,35.37
2012-04-23,34.95,35.16,34.34,34.64,153700,34.64
2012-04-24,34.56,35.10,33.84,34.13,335900,34.13
2012-04-25,34.41,35.35,34.12,34.67,113700,34.67
2012-04-26,34.67,35.28,34.51,34.90,110900,34.90
2012-04-27,34.95,35.02,34.26,34.88,93200,34.88
2012-04-30,34.61,35.77,34.50,35.66,252000,35.66
2012-05-01,36.26,37.49,36.19,36.20,425400,36.20
2012-05-02,35.91,36.27,35.64,35.93,142100,35.93
2012-05-03,35.82,36.09,35.06,35.49,180500,35.49
2012-05-04,35.36,35.39,34.39,35.18,192900,35.18
2012-05-07,35.17,35.51,34.79,35.24,164000,35.24
2012-05-08,34.99,35.18,34.36,34.44,177600,34.44
2012-05-09,34.01,34.85,33.85,34.58,146000,34.58
2012-05-10,34.67,35.09,34.36,34.90,133000,34.90
2012-05-11,34.53,35.27,34.29,35.14,135800,35.14
2012-05-14,34.68,35.18,34.47,34.87,217900,34.87
2012-05-15,35.02,36.29,34.66,36.24,407800,36.24
2012-05-16,36.49,37.08,35.61,35.75,353300,35.75
2012-05-17,31.52,32.50,30.25,30.53,1433200,30.53
2012-05-18,30.43,31.25,30.00,30.47,392300,30.47
2012-05-21,30.58,32.43,30.20,32.02,390500,32.02
2012-05-22,32.17,32.98,31.80,32.12,236000,32.12
2012-05-23,31.98,32.38,31.37,32.03,171000,32.03
2012-05-24,32.01,32.39,31.64,32.20,159100,32.20
2012-05-25,32.23,33.07,32.00,32.41,181500,32.41
2012-05-29,32.62,32.81,32.26,32.40,189200,32.40
2012-05-30,32.15,32.39,31.88,31.98,294100,31.98
2012-05-31,31.88,32.05,31.61,32.00,281700,32.00
2012-06-01,31.49,31.68,30.60,30.94,212300,30.94
2012-06-04,31.04,31.04,29.93,30.42,184900,30.42
2012-06-05,30.45,31.63,30.30,31.37,238000,31.37
2012-06-06,31.53,32.21,31.42,31.69,147100,31.69
2012-06-07,31.99,32.11,30.86,31.03,160300,31.03
2012-06-08,30.05,30.95,30.00,30.60,263800,30.60
2012-06-11,30.86,31.47,29.82,29.87,155000,29.87
2012-06-12,30.21,30.37,29.55,30.08,189100,30.08
2012-06-13,29.98,29.98,28.50,29.06,378400,29.06
2012-06-14,29.15,29.43,28.26,29.25,383800,29.25
2012-06-15,29.18,29.99,29.18,29.77,177800,29.77
2012-06-18,29.78,30.26,29.52,29.64,205500,29.64
2012-06-19,29.65,31.04,29.65,30.23,211000,30.23
2012-06-20,30.29,30.85,29.90,30.78,174500,30.78
2012-06-21,30.74,30.89,29.91,29.97,125500,29.97
2012-06-22,30.37,30.58,29.50,29.95,588200,29.95
2012-06-25,29.65,30.18,29.50,29.89,110100,29.89
2012-06-26,29.87,30.29,29.25,30.14,87000,30.14
2012-06-27,30.22,30.53,29.97,30.33,120400,30.33
2012-06-28,29.88,30.42,29.30,29.90,229900,29.90
2012-06-29,30.40,30.72,29.89,30.51,309100,30.51
2012-07-02,30.65,30.82,30.30,30.67,205700,30.67
2012-07-03,30.60,31.12,30.58,30.87,68600,30.87
2012-07-05,30.80,31.99,30.77,31.85,353700,31.85
2012-07-06,31.53,31.95,31.24,31.38,202000,31.38
2012-07-09,31.32,31.89,31.05,31.86,218000,31.86
2012-07-10,32.00,32.00,30.98,31.20,98000,31.20
2012-07-11,31.31,31.62,30.52,31.00,217700,31.00
2012-07-12,30.77,31.09,30.30,30.94,98800,30.94
2012-07-13,30.96,31.42,30.51,30.91,154500,30.91
2012-07-16,30.91,31.26,30.61,30.97,149600,30.97
2012-07-17,31.19,31.49,30.86,31.27,148700,31.27
2012-07-18,31.18,31.95,31.18,31.53,124200,31.53
2012-07-19,31.55,32.03,31.43,31.63,151000,31.63
2012-07-20,31.25,31.27,30.22,30.98,171700,30.98
2012-07-23,30.26,30.74,29.02,29.80,203000,29.80
2012-07-24,29.85,30.64,28.51,28.65,245400,28.65
2012-07-25,28.72,28.80,28.06,28.09,244700,28.09
2012-07-26,28.10,28.35,27.80,28.00,340900,28.00
2012-07-27,28.00,30.32,27.98,30.05,232700,30.05
2012-07-30,30.12,30.98,29.66,29.78,78600,29.78
2012-07-31,29.80,30.26,29.69,29.85,84300,29.85
2012-08-01,30.03,30.05,29.30,29.32,72200,29.32
2012-08-02,29.08,29.60,28.66,28.86,94000,28.86
2012-08-03,29.34,30.06,28.99,29.62,110300,29.62
2012-08-06,29.61,30.29,29.35,29.98,68800,29.98
2012-08-07,29.00,30.16,28.38,28.62,254400,28.62
2012-08-08,28.48,29.04,28.30,28.68,241100,28.68
2012-08-09,31.45,32.79,31.19,32.24,616600,32.24
2012-08-10,31.56,32.34,30.93,31.26,264200,31.26
2012-08-13,31.10,31.40,30.41,31.39,129700,31.39
2012-08-14,31.45,31.85,30.90,31.07,143700,31.07
2012-08-15,31.15,31.80,30.78,31.60,185800,31.60
2012-08-16,31.46,31.54,31.00,31.28,114000,31.28
2012-08-17,31.27,31.64,31.00,31.57,142200,31.57
2012-08-20,31.46,31.62,31.22,31.48,141900,31.48
2012-08-21,31.50,31.86,31.26,31.56,99000,31.56
2012-08-22,31.47,32.00,31.40,31.69,150700,31.69
2012-08-23,31.67,31.69,31.08,31.20,54800,31.20
2012-08-24,31.05,31.60,30.82,31.37,123000,31.37
2012-08-27,31.45,31.73,30.83,31.06,91900,31.06
2012-08-28,31.02,31.28,30.50,30.69,114900,30.69
2012-08-29,30.80,31.31,30.78,30.97,62900,30.97
2012-08-30,30.84,30.94,30.54,30.68,38400,30.68
2012-08-31,30.96,31.08,30.52,31.01,72800,31.01
2012-09-04,31.01,31.01,30.15,30.63,80000,30.63
2012-09-05,30.69,31.35,30.53,31.25,124000,31.25
2012-09-06,31.41,31.95,31.14,31.89,193700,31.89
2012-09-07,32.04,32.73,31.64,32.56,244800,32.56
2012-09-10,32.49,32.93,32.29,32.71,159200,32.71
2012-09-11,32.82,33.21,32.26,32.27,126500,32.27
